clean_text,sentiment_num
muas i love tokopedi asuksma tokopedia,-1
good kirim reg serasa yes keep it up guys,1
matching banget ama hp nya yg hitam tks,1
paket dterimaexpress bgt thank y sis,1
no commentthanksso well,1
good,1
brg terima sesuai dgn order tq,1
barang terima cakep sesuai foto recommended saler,1
barang thanks ya,1
bagus sesuai gambar kirim cepat sampai,1
sssiiipppp packing rapi barang bagus recommend sellertx ya,1
bagus cepat kirim barang sesuai harap,1
barang terima kasih,1
barang dah sesuai tks tokped tk ah,1
barang darat selamat gan,0
sipp sipp sipp sipp sipp sipp sipp sipp,1
barang d terima selamatthanks,1
ya barang bagus layan cepat senang belanja,1
produk ok sesuai ama yg foto respon seller nya cepat recommended,1
barang terima gan,1
makasih ya barang sesuai banget pict nya,1
barang kondisi oketerimakasih,1
ssssiiiiipppp gan trims ya,1
ssiiiippp keren gan thanks,1
oke,1
great job warna pas banget,1
great job cepat terima kasih bonus,1
tq barang udah cepat,1
barang terima sesuai yg info gan,1
cepet banget nyampenya barang sesuai yg harap thumbs up adjana shop bd,1
barang kualitas okenyesel sen cma trims d,1
barang terima sesuai pesan tq,1
baarang oke pengo roman cepat,1
barang terima kasih,1
case nya plastik keras berlobang gt tombol off volx nyari yg full nutup gt tombolx kecuali lubang charger,0
barang sesuai good,1
udah terimamantapbonusnya thank u gan hehe,1
paket dh dtrima mkashi,1
sen jumat sabtu siang nyampe gila,1
order dh trimamkashi,1
order dh trimamkashi bnyak ya,1
terimakasih ya anti gores,1
alhamdulillah barang udah tinggal pasang hp thanks for everything i like it,1
pesan nyampe terima kasih,1
tq gansaya puasim your customer fell very satisfied about your deliver,1
trimss sesuai pesan pake pos ga nyanpe minggu sippp jual yg polytron jg yaaa order,1
rapi packingnya cocok barang terimakasih,1
barang terima trims recommended,1
thankss,1
ok,1
barang terima sesuai harap terimakasih moga sukses,1
barang sampe terima kasih,1
langgan saia jadinyaaaamakasih gaaaaan,1
terimakasih brg sampe,1
barang terima sesuai gambar mantabz recomended seller,1
barang sesuai deskripsi kirim cepat recommended seller,1
barang udah sampebagus maaf telat ngasih info matur swun,1
barang selamat terimakasih,1
barang,1
selamat d,1
ok,1
sudut nya nekuk pasang muncul gelembung udara mudah kelupas,0
makasih barang udah nyampesesuai fotodan terima kasih bonus,1
nyampe,1
thanks ba barang udh nyampe,1
ok barang gan thanks,1
terima kasih barang uda nyampe muas pkoknya top bgt deh,1
barang barang bagus,1
paket terima baiiik bos thanks ya bos cpt bgt sampenya,1
anti gores bener anti glare beda merk aja dr gambar its ok thanks seller,1
cucooooooooooooookkkkkk gaaaaaaaaaan,1
paket terima,1
barang sesuai foto tinggal pesan jual tanggung,1
top markotopbarang bagusbonus okepuasrecommended selller,1
barang makasih gan persisi pas,1
sip,1
barang udah dateng bossrecomendded seller,1
mantap mantappp,1
barang dah nyampe persis ama gambar thanks gantpi nanya msangx yg atas nmr mmor,1
sesuai bgt thank you,1
barang sdh terima barang sesuai cacat packing rapi cepat,1
barang sesuai harap layan bagus recommended seller,1
oke barang tuju,1
lumayan kirim overall salah kirim,1
layan pokok sip deh rekomen seller,0
ok gan barang makasih fast responsenya yah d,1
barusan jemput kantor pos barang terima utuh lihat gak cacat n kurang sebenernya dipake odin bb cuman gk yg jual beli yg storm pake case storm odin muat beda tipis gk tau deh hape bokap coba,1
bintang jatuh toko layan kirim barang cepat kualitas bagus nggak pake mahal terima kasih,1
terimakasih gan mantap pelayanannyabarangnya oke,1
barang terima,1
goood product,1
thankssssss,1
paket udah terima dg mbak seller bicara langsung proses kirim recomended seller deh fuull star matur suwun ya mbake,1
thanks aksesories handphone and toko dia barang terima,1
terima kasih barang terima komplitrecommended seller banget percaya,1
barang udah sampe kmarin sore sesuai pesan kualitas brang muas trims,1
sdh terima paket nya proses cepat thx,1
barang terima kondisi,1
barang rabu kemarin gan maaf telat ngabarin,1
barang terima gan thanks ya,1
terima kasih barang terima sesuai,1
barang mantap bangettrespon kirim cepatrecommended seller,1
thanx barang sampaisaya suka barangnyabahan bentuk baguspengemasan rapibenar puasmantapklo nanyaada casing smartphone aldo as gak gan keluarga yg butuhtrims,1
udh sampe gan barangx nyampe cmn thx anyway,1
siptrims y saybarang ny ud nyampk dg slamat ok,1
makasih barang nya cpet bgt kirim,1
maaf reviuwwwww,1
barang sampe selamat produk sesuai gambar display,1
surakarta tangerang cuman sampe rumah fast respon bgt barang kualitas deskripsi akurat sesuai recomended dehh,1
trimakasiiiiiiiiihhhhhhhhhhhhhhhh gan mantap,1
barang terima aman recom banget,1
barang diterimakurang pasbut thank you,0
thankss barang terima,1
barang terima makasih,0
longgar,-1
ukur gede hp nya ruang kosong cm atas,1
barang terima yg empunya dgn aman packing yg rapi seller aksesoris handphone,0
thx barang selamat packing rapih,1
makasih bang casenya udah,1
cepat respon terimakasih,1
bagus ssssssssss ssssssssss ssssssssss ssssssssss,1
tks gan brgny sesuai gambar,1
baguuuuuuuuuuuuuuuuuuuuspuaaaaaaaas,1
maf gananti gores nykok gelembung gt d pakaijd jelek hpny,-1
makas ka,1
kirim barang sesuai gambar,1
udh smpe gan makasih yaaa,1
barang gan thanks,1
paket dterima trims kerjasamanya,1
sesuai harap tks ya,1
mancap fast respon,1
packing ok respon cepat kirim cepat recommended seller,1
mantap,1
trimakasi barang gan sesuai pesan,1
barang ditetima,1
paket terimah,0
makasih kakbagus sorry kasih review,1
bagus pas sesuai pesan,1
barang dah nyampe baguusssesuai gambar dpt free anti gores lg thanks yah,1
sippppppppp mntap respon kirim cepat,1
best seller gak neko neko,1
terima kasih gan udh barang gn,1
mantap dpt bonus lg,1
maaf banget kasih ulas intinyabarangnya cocok,1
terimakasih barang sdh terima sesuai deskripsi,1
mantap sesuai pic trusted gan,1
seller fast response goodquality product recommended seller,1
good,1
bagus dri layan barang dsbnya thankyou,1
produk bagus fast respon makaci sukses,1
tolong hidupkuuuuuuuuu,1
barang tanksud terima dgn,1
nice pasang sa pas cocok,1
barang terima makasihh,1
barang d terima sesuai pesan terima kasih,1
respon cepat kirim cepat recomended seller,1
rekomendasi seller barang sesuai deskripsi,1
respon cepat rekomendasi seller,1
barang sesuai poto qualitas bagus delivery cepat,1
cepatoksesuaiiii,1
cepatoksesuaiiii,1
cepatoksesuaiiii,1
barang sesuai ppesanan makasih,1
terang isi biji biji lo tuh muahal baut segitu rb,-1
barang sesuai gambar bos,1
terimakasih salam sukses,1
barang selamat respon cepat,1
barang ok terimakasih senang belanja toko,1
pesan y salah ya gpp dah tuker yg ams ok,1
triiiiiiissss gannnnnnaaa,1
produk sesuai gambar thanks gan,1
barang terima terima kasih,1
sesuai pesananpacking rapi,1
paking tapibarrang sesuai pesan trimakasih,1
fast respon barang ok makas ya,1
barang bagus sesuai pesan,1
barang bagus murah lg saran lg produk etalase nya klu bs sperpart mesin las jg,1
barang terima respon cepat,1
sesuai yg pesan terima kasih,0
manfaat makasih,1
barang kemas hindar rusa,1
respon cepat mosfet kotor,0
bagus beda asli,0
pokok baguspokok baguspokok bagus,1
pesan udah mendaratmakasih,1
sssiiiiiiiiiiiiiiiippppppppppppppppppp,1
barang oke kirim cepatlanjutkan,1
mantabsjeduukk,1
mksh gan barang dah nyampe peking rapi barang bagus normal,1
barang sesuai pesan deskripsi kirim cepat,1
barang sesuai foto deskripsi produk yg jual,1
barang sesuai etalase respon cepat amp rekomendasi utk belanja terimakasih,1
gooood mantappppp sesuai deskripsi,1
trims yaaaaa gaaan sdh dataaaaaaaaaaaaaaaaang,1
oke barang bagus pas kirim gak pisah komponen bingung nyari komponen nya hahaha,1
sesuai pesan packing rapi,-1
proses nya cepat barang sesuai,1
bagus murah stok,1
recommended store and seller good job gan,1
barang nya oke inverter beban berat dingin makasih gan bonus nya sayang biji full brigde hahaha,1
paket bungkus aman thanks,1
coba kemas,1
barang cepat sampaipackaging rapi recomended seller deh,1
goooooooooooooooooooooood,1
barang sesuai deskripsi packing rapi,0
barang sesuai deskripsi respon cepat panking rapi good,1
barang ok tp layan,-1
barang bagus cepat produk recommended,1
barang sesuai gambar packing rapih,1
bagusss respon cepatpngiriman cpatpacking amanbarang sesuai pesan,1
sesuai picture amp,1
barang ok sesuai deskripsi,1
barang bagus cepat produk recommended,1
barang selamat terima kasih gan,1
terima kasih bonus gan,1
barang coba thanks gan,1
produk sesuai pesan fast deliveryfast respon,1
coba packing rapi barang lenglap,1
gooood mantappppp sesuai deskripsi,1
barang kemas rapi terimakasih sukses,0
barang terima kirim cepat barang sesuai jelas recommended seller,1
fast respon barang ok makas ya,1
biar bintang bicara,1
layan barang,1
after overcoming a misunderstanding it was a flawless transaction prompt delivery and quality as expected,1
barang bagus sesuai deskripsi,1
terimakasih salam sukses,1
barang sesuai pesan,1
barang bagus cepat produk recommended,1
transistor sesuai fungsi harga ecer bagus,1
goooooooooooooooooooood,1
packing rapi barang sesuai pesan,1
barang sesuai katalog test bagus,1
fast respon barang ok makas ya,1
goooooooooooooooooooooood,1
produk kirim uang ambil jual,-1
respon cepat barang sesuai pesan mantaaap,1
sssiiiiiiiiiiiiiiiippppppppppppppppppp,1
trims barang d terima dngn tinggal d pasang mudah berfngsi normal,1
thanks handphone acc barang,1
sesuai pesan produk baikmkasi boss,1
sssiiiiiiiiiiiiiiiippppppppppppppppppp,1
barang bagus sesuai deskripsi,1
makasih boss,1
barang terima cek respon cepat recommended seller,1
barang ic mati,-1
so far is ok harga gak mahal recommended utk produk,1
fast respon barang tdk sesuai foto ok makas ya,-1
goooooooooooodddd,1
paket bungkus aman sablon lmk,0
part nya sesuai sayang part yg habis tdk pemberitahuan,0
makasih barang,1
yg okdtg sesuai pesan,1
pas sesuai deskripsi janji palsu hoax rekomendasi utk pilih belanja,1
ok barang sesuai pesan,1
kurang hormat jual ic palsu fungsi anti ic yg asli mohon maaf salah jual palsu semikonduktor yg asal pabrikan,-1
terimakasih salam sukses,1
barang sesuai yg inginkanpaking rapih pokok best seller bagt moga ditest g kendala,1
pesan udah mendaratmakasih,1
kirim cepatkualitas okeyang sulit nyari mosfet type hyw tipe dipake,1
barang bagus sesuai iklan sermua goooood joooob tq,1
pesan udah mendaratmakasih,1
makasih bos barang sdh,1
yg,-1
partnya sesuai,0
goooooooooooooooooood,1
barang terima terima kasih,1
sip barang nyajoss,1
terima kasih,1
packing bagus sesuai,1
barang sesuai pakai hasil ok,1
mantab barang,1
sesuai yg pesan harga lumayan,0
barang sesuai deskripsi respon cepat panking rapi good,1
terima kasih darat dgn selamat,1
terima kasih,1
terima kasih bonus gan,1
good product,1
barang bagus sesuai deskripsi,1
barang sesui deskripsi harga saing recommended,1
hawatirtapi paket servis selesaiterima kasih,1
barang sesuai skripsi packingnya spy rapi,1
paking bagus barang fungsi baikrekomended seller,1
ok makasihhhhhhhhhhhhhhh,1
paket bungkus aman thanks,1
bagus sesuai gambar,1
barang sesuai deskripsi packing rapi,0
bagus sesuai harap,1
barang terima kirim cepat barang sesuai jelas recommended seller,1
terima kasih barang,1
proses kirim cepat barang jg oke terimakasih,1
barang bekerjw sesuai harap thank u,1
barang lengkap sesuwai diskusi,-1
barang fast response recomended seller,1
barang terima sesuai pesan,1
terimakasih barang mantaaaappppp,1
produk sesuai skripsi lapak packing rapi recomended,1
kirim beda kode bit,1
terima kasih barang,1
produk terima packing rapi recomm pokok,1
barang sesuai deskripsigambarrecommended sellertop,1
photo transistor sesuai produk yg kirim kirim transistor palsu tulis transistor sablon transistor pasang langsung jebol,-1
barang yg terima sesuai yg pes sayang yg kirim tdk sesuai yg lebih bayar kembali,0
yyyyyyyyyyyyyyyyyyyyyyyy yyyyyyyyyyyyyyyyyyyyyyyy,1
respon cepat barang sesuai pesan mantaaap,1
sesuai deskripsi butuh,1
barang ok yg kode az ya pesan dituker ya udah te nanaon nuhun,1
oketerimakasih ya,1
kirim cepat paking produk bagus,1
pesan terima kasih,1
kualitas bagus charge cepet bs data,1
udh minggu ane pake amp produk dgn sgt dpt kit yg isi lengkap serta dgn battery case nya charging banding dgn cas hp langsung ratarata jam sd jam gantung sisa kapasitas batrei lampu indikator merah charging ijo full batreinya dpt yg kapasitas mah tp ane gak rasa beda yg signifikan dgn yg kapasitas mah tahan jg ane mas normal aja stok user g yg pakai nya mas amp blm ganti hp battery kit wajib beli deh klo dana bener praktis gak power bank ane pribadi rotasi batrei jd aman bgt klo pas lg travelling hehehe ori lg well sih ane ori lg pasti stok amp segel udh buka seller nempel stiker garansi dr seller moga untung aja deh yg nyari kit karna kyknya udh jrg yg jual karna brg nya langka,1
terima kasih barang sesuai deskripsi,1
coba respon jua cepat kirim barang,1
moga awet kirim cepat the best deh,1
barang terima kirim cepat terima kasih,1
barang kirim lambat,1
produk bagus elegan mudah am awet siiip best seller,1
mantap produk dgn trima kasih gan,1
barang sdh nyampealhamdulillah fungsi baikmakasih bos q,1
keren banget broooo kirim cepat barang mantap,1
bagus sesuai deskripsi paket rapi thanks,1
mantapppppppp dah pokonyaaaaaa,1
barang sdh packing rapih mantap,1
produk bagus packing bagus cocok hadiah orang tua,1
paket rapi sesuai spek kurir ramah,1
siippppbarang okethanks you,1
kereeeeeeeeeeeeeeeeen,1
terima kasih barang sesuai deskripsi,1
produk sesuai fungsi dgn baikmantab recsellthanks,1
wokeeeeeeeeeeeeeeeeeehhh,1
manstaaaaabz paket takjub,1
battery terima pakai ya lumayan awet bawa asli terima kasih tokopedia,1
barang bayar order paket bungkus rapi barang sesuai,1
barang bagus datengnya cepet thanks ya,1
okerecomended seller,1
barang ori paket rapihseller percaya,1
produk sesuai pesan terimakasih,1
barang ditermia packing okthanks,1
thx pesan,1
pesan thx gan,1
mantap packing rapi jossthanks barang udah nyampekkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1
barang pes sesuai spesifikasi,1
a qualitas original samsung sview cover,1
sesuai deskripsi moga awet bagus,1
oke beli yg kali,1
bass nya,0
barang terima puas bangeeet nyampe nya cepet kecepetan wkwk packaging rapi kualitas hedset oke original asli top seller,1
terimakasih headset nya mantap,1
reposn cepat kirim cepet banget barang sesuai harap thank you,1
barang terima dzuhur terima kasih,1
barang terima cepat bak petir ori persis bawa handphonenya,1
barang bagus sesuai deskripsi,1
barang terima gan adaptor fungsi judul fast charging kabel support lg g yg agan kabel original bawa lg g browsing produk yg agan jual agan rekomendasi beli salah beli,1
mantab gan bom bosen jual tokopedia yg bilang jual charger ori pas terima barang kecewa toko yg yg beneran ori ok thanks sen lanjut n toko,1
orisinil lgbeneran fast charging,1
mantap barang ori,1
gooooodddthanks,1
paket terima baikkk thankyou,0
pakai jasa kurir jne yg yes tp br smp tgl skrg,1
sesuai pesananmantaapp,1
barang and sesuai pesan,1
barang terima kasih review produk keren banget warna merahhitam cocok note warna titanium grey milik posisitf keren buat aircraft grade aluminium warna ngejreng bikin orang liatin ga copot hp jatuh jatuh tipis tambah mm ukur hp cover batere lensa kamera gesek taruh hp meja kursi dll negatif licinnnnnn licin silicon jacket ati kalo mo megang luncur jatuh pieces baigan tebal warna aga tipis kalo pas lepas casingnya bengkok dibenerin tekan meja muka keras ga selemassetipis yah kaget pas kali buka abis keluarin dus cangkang bengkok pas tombol rocker volume udah gitu aja sih tetep keren worth it sih kalo dipake kalo note uda ganti pake casing kyk aja ah hehehehe,1
produk ok packing rapih kirim cepat recommended,1
mantap barang bagus layan cepat,1
keren dahkualitas ok bangetsesuai pic bangetcepat kirim layan ramah muas sukses ya ori ass,1
pesan sdh sampe tp pesan warna biru kirim hitam harap baca order konsumen,1
cepat i like it,1
ori aksesoris and tokopedia good relationship its okey tokopedia and ori aksesoris,1
sesuai harap moga depan jaga,1
terima pagi barangnyacepeetkereen,1
fast respon good packing,1
mantap moga awet,1
barang udah bosthanks,1
barang suara mantap makasiih,1
barang dah nyampe makasihhhhhhhhhhhhh,1
okeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,1
barang terima sesuai pesan kualitas bagus,1
barang sdh sampaaaiiithanks,1
barang terima packaging rapi barang kualitas thanks,1
